,name,number_functions,r2,aic,bic,power_dev,duv,model
1,SkewedGaussian+SkewedGaussian,2,-0.193531321545,-5695.79886969,-5663.45780702,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00060239665649708472, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=783.83853983242409, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=18.927197712018103, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=95.511682249821064, bounds=[-100:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0006023968955558575, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=783.83853983203016, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=18.927178183523846, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=95.5116819950685, bounds=[-100:100]>)])"
2,lorentzian_sec_ord+lorentzian_sec_ord,2,0.993401907172,-7886.0771801,-7861.8213831,0.037,9.42317273548,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=1.0000000000000001e-15 +/- 1.21e-07, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=402.07792442966127 +/- 2.43e+06, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=12.111143984817923 +/- 4.87e+06, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0044813069827630567 +/- 2.15e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=519.40070315646915 +/- 0.0844, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=27.21985625137669 +/- 0.169, bounds=[1:300]>)])"
3,logistic_power_peak+logistic_power_peak,2,0.999328699264,-8846.23017027,-8813.8891076,0.007,1.31698465431,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=6.5511151231257832e-15 +/- 7.69e-07, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=411.32865785091798 +/- 1.67e+20, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=276.30777809050983 +/- 1.65e+20, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=99.288501180111396 +/- 2.4e+19, bounds=[0.001:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0044321027735060312 +/- 6.73e-06, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=517.91057762920912 +/- 0.0405, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=8.6802776297544284 +/- 0.0368, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=1.6908993042076341 +/- 0.0159, bounds=[0.001:100]>)])"
4,pearson_vii+pearson_vii,2,0.995196780102,-8017.77603205,-7985.43496938,-0.005,6.79971114786,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0043826252803035324 +/- 1.92e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=519.48146245376586 +/- 0.073, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=18.488971074595913 +/- 0.12, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=3.7724472581622379 +/- 0.272, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=7.1286959768626082e-07 +/- 2.45e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=403.29705440671273 +/- 324, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=11.214868428482626 +/- 538, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=79.417731090362679 +/- 1.03e+06, bounds=[1e-15:100]>)])"
5,Lorentzian+Lorentzian,2,0.989691334188,-7698.2251948,-7673.9693978,0.113,19.4349698752,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.07358493539955202 +/- 0.00722, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=510.48468494473883 +/- 0.345, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.281795867452734 +/- 0.486, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=18.56359173490547 +/- 0.972, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.002523521715304211 +/- 0.000136, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.13988768630453052 +/- 0.00778, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=525.255884637098 +/- 0.432, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=13.077628623553696 +/- 0.351, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=26.155257247107393 +/- 0.703, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0034048707698144283 +/- 0.00012, bounds=[-inf:inf], expr='0.3183099*m1_amplitude/max(1e-15, m1_sigma)'>)])"
6,StudentsT+StudentsT,2,-0.187777234782,-5699.79962415,-5675.54382715,-1.0,537.119942777,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=2.8635043592851428e-05 +/- 0.00783, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=447.0910608612158 +/- 167, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=1.0003534111491243 +/- 1.06e+03, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=9.1154394854171087e-06 +/- 0.00101, bounds=[-inf:inf], expr='m0_amplitude*gamfcn((m0_sigma+1)/2)/(sqrt(m0_sigma*pi)*gamfcn(m0_sigma/2))'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=2.000108413991398 +/- 326, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m0_sigma+1))*m0_sigma-m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=2.260701118073163e-05 +/- 0.00315, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=453.0294997141323 +/- 135, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=256.12544980298935 +/- 1.77e+07, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=9.010093712385098e-06 +/- 0.000949, bounds=[-inf:inf], expr='m1_amplitude*gamfcn((m1_sigma+1)/2)/(sqrt(m1_sigma*pi)*gamfcn(m1_sigma/2))'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=2.3534078491427035 +/- 97.9, bounds=[-inf:inf], expr='2*sqrt(2**(2/(m1_sigma+1))*m1_sigma-m1_sigma)'>)])"
7,Lognormal+Lognormal,2,-0.187779363369,-5699.79886969,-5675.54307269,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.0, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m0_amplitude/max(1e-15, (m0_sigma*sqrt(2*pi)))*exp(m0_sigma**2/2-m0_center)'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m0_center-m0_sigma**2+m0_sigma*sqrt(2*log(2)))-exp(m0_center-m0_sigma**2-m0_sigma*sqrt(2*log(2)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=450.0, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m1_amplitude/max(1e-15, (m1_sigma*sqrt(2*pi)))*exp(m1_sigma**2/2-m1_center)'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m1_center-m1_sigma**2+m1_sigma*sqrt(2*log(2)))-exp(m1_center-m1_sigma**2-m1_sigma*sqrt(2*log(2)))'>)])"
8,gaussian_split+gaussian_split,2,0.999802292899,-9360.87344423,-9328.53238156,-0.006,1.41803074026,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.14081853624927743 +/- 0.0119, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=527.8830390682599 +/- 2.82, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=21.312573474286861 +/- 1.34, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=23.901615078112741 +/- 0.902, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.22603643946326291 +/- 0.0119, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=516.80479808934751 +/- 0.0513, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=13.639788002934385 +/- 0.112, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=13.911985860860778 +/- 0.101, bounds=[1:300]>)])"
9,Gaussian+Gaussian,2,0.999797621232,-9353.00742951,-9328.7516325,-0.007,1.56284812414,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.06552280415222478 +/- 0.00167, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=530.9538223662066 +/- 0.404, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=22.66280961269988 +/- 0.124, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=53.36683733217794 +/- 0.291, bounds=[-inf:inf], expr='2.3548200*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.001153423544461573 +/- 3e-05, bounds=[-inf:inf], expr='0.3989423*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.11785389531817725 +/- 0.00165, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=516.9122852036292 +/- 0.044, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=13.786001140882577 +/- 0.061, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=32.463551206573115 +/- 0.144, bounds=[-inf:inf], expr='2.3548200*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0034104816604695895 +/- 3.34e-05, bounds=[-inf:inf], expr='0.3989423*m1_amplitude/max(1e-15, m1_sigma)'>)])"
10,Voigt+Voigt,2,0.991198504892,-7764.76983434,-7740.51403734,0.093,16.3583656343,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.20829426573377263 +/- 0.00142, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=519.3687590758242 +/- 0.0975, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.768959804254626 +/- 0.0774, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=9.768959804254626 +/- 0.0774, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=35.180863487898385 +/- 0.17, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.0044501100638043786 +/- 2.17e-05, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=2.8487220581635266e-12 +/- 0.00486, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=490.90632380518025 +/- 3.52e+11, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=291.6124857794303 +/- 2.47e+10, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=291.6124857794303 +/- 2.47e+10, bounds=[-inf:inf], expr='m1_sigma'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=1050.1813150162332 +/- 5.41e+10, bounds=[-inf:inf], expr='1.0692*m1_gamma+sqrt(0.8664*m1_gamma**2+5.545083*m1_sigma**2)'>), ('m1_height', <Parameter 'm1_height', value=2.0388521073529054e-15 +/- 3.47e-06, bounds=[-inf:inf], expr='(m1_amplitude/(max(1e-15, m1_sigma*sqrt(2*pi))))*wofz((1j*m1_gamma)/(max(1e-15, m1_sigma*sqrt(2)))).real'>)])"
