,name,number_functions,r2,aic,bic,power_dev,duv,model
18,PseudoVoigt+PseudoVoigt+PseudoVoigt,3,0.537126784383,-6194.96717506,-6146.45558106,0.046,8.04798755931,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.62655068901231281, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=455.97698821925025, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=60.753956174400393, bounds=[1:300]>), ('m0_fraction', <Parameter 'm0_fraction', value=6.5511151231257832e-15, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=121.50791234880079, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.0048441707447286798, bounds=[-inf:inf], expr='(((1-m0_fraction)*m0_amplitude)/max(1e-15, (m0_sigma*sqrt(pi/log(2))))+(m0_fraction*m0_amplitude)/max(1e-15, (pi*m0_sigma)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.66773815554715499, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=448.50568826967253, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=32.844730752998174, bounds=[1:300]>), ('m1_fraction', <Parameter 'm1_fraction', value=2.3574273849759138, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=65.689461505996348, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.0022929049321426583, bounds=[-inf:inf], expr='(((1-m1_fraction)*m1_amplitude)/max(1e-15, (m1_sigma*sqrt(pi/log(2))))+(m1_fraction*m1_amplitude)/max(1e-15, (pi*m1_sigma)))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.057073373358119572, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=442.62802995182642, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=85.734841525032706, bounds=[1:300]>), ('m2_fraction', <Parameter 'm2_fraction', value=51.391017486527524, bounds=[1e-15:100]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=171.46968305006541, bounds=[-inf:inf], expr='2.0000000*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=-0.0048671267166245785, bounds=[-inf:inf], expr='(((1-m2_fraction)*m2_amplitude)/max(1e-15, (m2_sigma*sqrt(pi/log(2))))+(m2_fraction*m2_amplitude)/max(1e-15, (pi*m2_sigma)))'>)])"
0,,,,,,,,
1,Lognormal+Lognormal+Lognormal+Lognormal,4.0,-1.52147802999,-5481.31014316,-5432.79854916,-1.0,,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=450.0, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m0_height', <Parameter 'm0_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m0_amplitude/max(1e-15, (m0_sigma*sqrt(2*pi)))*exp(m0_sigma**2/2-m0_center)'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m0_center-m0_sigma**2+m0_sigma*sqrt(2*log(2)))-exp(m0_center-m0_sigma**2-m0_sigma*sqrt(2*log(2)))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=450.0, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m1_height', <Parameter 'm1_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m1_amplitude/max(1e-15, (m1_sigma*sqrt(2*pi)))*exp(m1_sigma**2/2-m1_center)'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m1_center-m1_sigma**2+m1_sigma*sqrt(2*log(2)))-exp(m1_center-m1_sigma**2-m1_sigma*sqrt(2*log(2)))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=450.0, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m2_height', <Parameter 'm2_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m2_amplitude/max(1e-15, (m2_sigma*sqrt(2*pi)))*exp(m2_sigma**2/2-m2_center)'>), ('m2_fwhm', <Parameter 'm2_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m2_center-m2_sigma**2+m2_sigma*sqrt(2*log(2)))-exp(m2_center-m2_sigma**2-m2_sigma*sqrt(2*log(2)))'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.0010000000000020002, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=450.0, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=9.9999999999999947, bounds=[1:300]>), ('m3_height', <Parameter 'm3_height', value=7.6404212627006295e-179, bounds=[-inf:inf], expr='m3_amplitude/max(1e-15, (m3_sigma*sqrt(2*pi)))*exp(m3_sigma**2/2-m3_center)'>), ('m3_fwhm', <Parameter 'm3_fwhm', value=1.3076617583111681e+157, bounds=[-inf:inf], expr='exp(m3_center-m3_sigma**2+m3_sigma*sqrt(2*log(2)))-exp(m3_center-m3_sigma**2-m3_sigma*sqrt(2*log(2)))'>)])"
2,gaussian_split+gaussian_split+gaussian_split+gaussian_split,4.0,0.917221530703,-6915.7658652,-6851.08373986,0.007,5.39868587084,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.23022260486296287 +/- 463, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=444.74796869507753 +/- 184, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=16.470831639219 +/- 48.1, bounds=[1:300]>), ('m0_sigmar', <Parameter 'm0_sigmar', value=166.98628697466955 +/- 3.7e+05, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.23035250101292692 +/- 2.08e+06, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=443.40283857967358 +/- 7.95e+04, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=7.6710145955811022 +/- 9.29e+04, bounds=[1:300]>), ('m1_sigmar', <Parameter 'm1_sigmar', value=166.01771469068564 +/- 5.21e+08, bounds=[1:300]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.23035242054984628 +/- 2.08e+06, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=443.4019326725151 +/- 8.66e+04, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=7.6711371398354986 +/- 9.3e+04, bounds=[1:300]>), ('m2_sigmar', <Parameter 'm2_sigmar', value=166.01707040789407 +/- 5.21e+08, bounds=[1:300]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.28256381458312096 +/- 0.0139, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=649.7285115252995 +/- 1.12, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=14.419300842642619 +/- 1.03, bounds=[1:300]>), ('m3_sigmar', <Parameter 'm3_sigmar', value=25.436498367900857 +/- 1.37, bounds=[1:300]>)])"
3,pearson_vii+pearson_vii+pearson_vii+pearson_vii,4.0,-0.0284518722718,-5854.99661731,-5790.31449197,-0.003,21.2340522789,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.00065600673488475168 +/- nan, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=453.9999981783493 +/- 185, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=3.3448586831087246 +/- 2.23e+08, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=0.025225152249492733 +/- 7.84e+04, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.00065599457317977526 +/- nan, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=454.00000247834902 +/- 167, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=3.3448480252974249 +/- 2.47e+08, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=0.025218719709525383 +/- 7.85e+04, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.00065856246728823807 +/- 3.09e+03, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=448.00036293385779 +/- 55.9, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=3.3519622730314884 +/- 2.69e+08, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=0.029407496166529046 +/- 67.9, bounds=[1e-15:100]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.0006540190288405475 +/- 2e+03, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=449.02825561524531 +/- 36, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=3.3402541351217567 +/- 2.47e+08, bounds=[1:300]>), ('m3_s', <Parameter 'm3_s', value=0.020682964277858207 +/- 114, bounds=[1e-15:100]>)])"
4,lorentzian_sec_ord+lorentzian_sec_ord+lorentzian_sec_ord+lorentzian_sec_ord,4.0,0.983974778508,-7610.91199556,-7562.40040155,0.002,1.57823294931,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0023282569270542961 +/- 4.29e-05, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=448.52288406465522 +/- 0.161, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=13.567435436361752 +/- 0.372, bounds=[1:300]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0015952599723710889 +/- 1.96e-05, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=535.38227897312481 +/- 0.714, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=84.376278468012643 +/- 2.22, bounds=[1:300]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.0033445060774582877 +/- 2.49e-05, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=655.49113981422261 +/- 0.211, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=41.193088742553869 +/- 0.474, bounds=[1:300]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=2.7855575615628913e-13 +/- 1.33e-05, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=402.57211759627842 +/- 7.2e+08, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=276.8588348776949 +/- 1.86e+09, bounds=[1:300]>)])"
5,Lorentzian+Lorentzian+Lorentzian+Lorentzian,4.0,0.831427264174,-6620.21332253,-6571.70172852,0.031,19.8388183342,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=4.9599197971783496e-08 +/- 9.98e+03, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=799.7333185567309 +/- 8.81e+09, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=299.7233246180255 +/- 4.44e+09, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=599.446649236051 +/- 8.88e+09, bounds=[-inf:inf], expr='2.0000000*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=5.2674965375481204e-11 +/- 10.6, bounds=[-inf:inf], expr='0.3183099*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=4.686489074670055e-08 +/- 9.98e+03, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=799.733182318325 +/- 9.31e+09, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.72205140791664 +/- 4.69e+09, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=599.4441028158333 +/- 9.38e+09, bounds=[-inf:inf], expr='2.0000000*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=4.977130850739652e-11 +/- 10.6, bounds=[-inf:inf], expr='0.3183099*m1_amplitude/max(1e-15, m1_sigma)'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.3485298016807258 +/- 0.0962, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=517.8115972929262 +/- 3.59, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=75.72465146013798 +/- 12.1, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=151.44930292027595 +/- 24.3, bounds=[-inf:inf], expr='2.0000000*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=0.0014650511317098839 +/- 0.000194, bounds=[-inf:inf], expr='0.3183099*m2_amplitude/max(1e-15, m2_sigma)'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.23489234928781955 +/- 0.0219, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=654.4882982099364 +/- 0.67, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=22.231521034694282 +/- 1.66, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=44.463042069388564 +/- 3.31, bounds=[-inf:inf], expr='2.0000000*m3_sigma'>), ('m3_height', <Parameter 'm3_height', value=0.003363177899338865 +/- 0.000132, bounds=[-inf:inf], expr='0.3183099*m3_amplitude/max(1e-15, m3_sigma)'>)])"
6,Moffat+Moffat+Moffat+Moffat,4.0,0.861728439288,-6699.77114672,-6635.08902138,0.009,18.8847677097,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.0021074250927298763 +/- 0.0012, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=650.0733598740668 +/- 1.66, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=199.62081493118077 +/- 5.4e+03, bounds=[1:300]>), ('m0_beta', <Parameter 'm0_beta', value=92.599358742344 +/- 5.05e+03, bounds=[1e-15:100]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=34.606508856113422 +/- 11.7, bounds=[-inf:inf], expr='2*m0_sigma*sqrt(2**(1.0/max(1e-3, m0_beta))-1)'>), ('m0_height', <Parameter 'm0_height', value=0.0021074250927298763 +/- 0.0012, bounds=[-inf:inf], expr='m0_amplitude'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.0014412156987174693 +/- 0.000876, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=671.0436690887377 +/- 17.4, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=299.99993584195346 +/- 4.28e+03, bounds=[1:300]>), ('m1_beta', <Parameter 'm1_beta', value=54.24471057422443 +/- 1.11e+03, bounds=[1e-15:100]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=68.041524791275705 +/- 269, bounds=[-inf:inf], expr='2*m1_sigma*sqrt(2**(1.0/max(1e-3, m1_beta))-1)'>), ('m1_height', <Parameter 'm1_height', value=0.0014412156987174693 +/- 0.000876, bounds=[-inf:inf], expr='m1_amplitude'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.001560129760642571 +/- 4.8e-05, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=526.2155103128164 +/- 4.26, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=299.99993377426495 +/- 4.62e+03, bounds=[1:300]>), ('m2_beta', <Parameter 'm2_beta', value=8.518074005806533 +/- 17.8, bounds=[1e-15:100]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=174.69807756159224 +/- 2.88e+03, bounds=[-inf:inf], expr='2*m2_sigma*sqrt(2**(1.0/max(1e-3, m2_beta))-1)'>), ('m2_height', <Parameter 'm2_height', value=0.001560129760642571 +/- 4.8e-05, bounds=[-inf:inf], expr='m2_amplitude'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=2.123924259489402e-09 +/- 0.0027, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=512.105649443846 +/- 1.76e+07, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=12.18215354356872 +/- 1.45e+09, bounds=[1:300]>), ('m3_beta', <Parameter 'm3_beta', value=55.06467035060179 +/- 1.28e+10, bounds=[1e-15:100]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=2.7421955278220946 +/- 3.74e+07, bounds=[-inf:inf], expr='2*m3_sigma*sqrt(2**(1.0/max(1e-3, m3_beta))-1)'>), ('m3_height', <Parameter 'm3_height', value=2.123924259489402e-09 +/- 0.0027, bounds=[-inf:inf], expr='m3_amplitude'>)])"
7,SplitLorentzian+SplitLorentzian+SplitLorentzian+SplitLorentzian,4.0,0.767469385544,-6480.93437477,-6416.25224943,0.03,32.154532863,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.24751804537400213, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=643.33319682381375, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=219.07601202274137, bounds=[1:300]>), ('m0_sigma_r', <Parameter 'm0_sigma_r', value=1.0000000054724554, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=220.07601202821382, bounds=[-inf:inf], expr='m0_sigma+m0_sigma_r'>), ('m0_height', <Parameter 'm0_height', value=0.00071600206638985366, bounds=[-inf:inf], expr='2*m0_amplitude/3.1415927/max(0.0000000, (m0_sigma+m0_sigma_r))'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.25606972760415891, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=640.50917401138906, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=216.27025847708526, bounds=[1:300]>), ('m1_sigma_r', <Parameter 'm1_sigma_r', value=1.6477328263637463, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=217.91799130344901, bounds=[-inf:inf], expr='m1_sigma+m1_sigma_r'>), ('m1_height', <Parameter 'm1_height', value=0.00074807522001399689, bounds=[-inf:inf], expr='2*m1_amplitude/3.1415927/max(0.0000000, (m1_sigma+m1_sigma_r))'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.21488842761856575, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=647.98953964522173, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=6.2444858557626857, bounds=[1:300]>), ('m2_sigma_r', <Parameter 'm2_sigma_r', value=29.915076403505008, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=36.159562259267695, bounds=[-inf:inf], expr='m2_sigma+m2_sigma_r'>), ('m2_height', <Parameter 'm2_height', value=0.0037832930297418297, bounds=[-inf:inf], expr='2*m2_amplitude/3.1415927/max(0.0000000, (m2_sigma+m2_sigma_r))'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=6.5511151231257832e-15, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=799.26897820641443, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=299.86067264556232, bounds=[1:300]>), ('m3_sigma_r', <Parameter 'm3_sigma_r', value=299.99958866961623, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=599.8602613151786, bounds=[-inf:inf], expr='m3_sigma+m3_sigma_r'>), ('m3_height', <Parameter 'm3_height', value=6.9525681659311534e-18, bounds=[-inf:inf], expr='2*m3_amplitude/3.1415927/max(0.0000000, (m3_sigma+m3_sigma_r))'>)])"
8,logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak+logistic_asymm_peak,4.0,0.564349562516,-6216.62287828,-6151.94075294,-0.066,37.2949789083,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.044623595361554691, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=402.04415547987134, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=177.29990409944139, bounds=[1:300]>), ('m0_s', <Parameter 'm0_s', value=20.863721919726125, bounds=[1e-15:100]>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.044623595361554691, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=402.04413181972711, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=177.29990409924076, bounds=[1:300]>), ('m1_s', <Parameter 'm1_s', value=20.863721919725691, bounds=[1e-15:100]>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.10012433685328104, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=404.30994041290023, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=199.26845279115352, bounds=[1:300]>), ('m2_s', <Parameter 'm2_s', value=42.038511062691342, bounds=[1e-15:100]>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.00046990260513901731, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=799.99998325558636, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=177.91292416466536, bounds=[1:300]>), ('m3_s', <Parameter 'm3_s', value=1.8427005495191617, bounds=[1e-15:100]>)])"
9,Gaussian+Gaussian+Gaussian+Gaussian,4.0,0.994802196162,-8084.92752647,-8036.41593246,-0.002,0.61388457585,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.044426438741086316 +/- 0.000663, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=448.20315039341153 +/- 0.095, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=8.243004409223285 +/- 0.111, bounds=[1:300]>), ('m0_fwhm', <Parameter 'm0_fwhm', value=19.41079164292718 +/- 0.261, bounds=[-inf:inf], expr='2.3548200*m0_sigma'>), ('m0_height', <Parameter 'm0_height', value=0.002150136621587483 +/- 2.31e-05, bounds=[-inf:inf], expr='0.3989423*m0_amplitude/max(1e-15, m0_sigma)'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.08367934113322584 +/- 0.00479, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=650.3681004447495 +/- 0.219, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=15.280021078930904 +/- 0.345, bounds=[1:300]>), ('m1_fwhm', <Parameter 'm1_fwhm', value=35.98169923708807 +/- 0.813, bounds=[-inf:inf], expr='2.3548200*m1_sigma'>), ('m1_height', <Parameter 'm1_height', value=0.002184763269744746 +/- 8.05e-05, bounds=[-inf:inf], expr='0.3989423*m1_amplitude/max(1e-15, m1_sigma)'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.11610339804928971 +/- 0.00625, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=671.2562645008652 +/- 1.5, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=31.034862331476365 +/- 0.574, bounds=[1:300]>), ('m2_fwhm', <Parameter 'm2_fwhm', value=73.08151451540718 +/- 1.35, bounds=[-inf:inf], expr='2.3548200*m2_sigma'>), ('m2_height', <Parameter 'm2_height', value=0.0014924685716624453 +/- 6.61e-05, bounds=[-inf:inf], expr='0.3989423*m2_amplitude/max(1e-15, m2_sigma)'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.2242618732109024 +/- 0.00272, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=540.1452413506288 +/- 0.631, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=56.7392433242811 +/- 0.8, bounds=[1:300]>), ('m3_fwhm', <Parameter 'm3_fwhm', value=133.6107049648836 +/- 1.88, bounds=[-inf:inf], expr='2.3548200*m3_sigma'>), ('m3_height', <Parameter 'm3_height', value=0.0015768195389870292 +/- 8.88e-06, bounds=[-inf:inf], expr='0.3989423*m3_amplitude/max(1e-15, m3_sigma)'>)])"
10,Voigt+Voigt+Voigt+Voigt,4.0,0.988920239474,-7766.27941705,-7717.76782304,0.007,1.06383615192,"Parameters([('m0_amplitude', <Parameter 'm0_amplitude', value=0.09563483514079085 +/- 0.0104, bounds=[1e-15:100]>), ('m0_center', <Parameter 'm0_center', value=561.7568763358429 +/- 1.96, bounds=[400:800]>), ('m0_sigma', <Parameter 'm0_sigma', value=16.992472444921198 +/- 1.12, bounds=[1:300]>), ('m0_gamma', <Parameter 'm0_gamma', value=16.992472444921198 +/- 1.12, bounds=[-inf:inf], expr='m0_sigma'>), ('m0_fwhm', <Parameter 'm0_fwhm', value=61.194831935564565 +/- 2.45, bounds=[-inf:inf], expr='1.0692*m0_gamma+sqrt(0.8664*m0_gamma**2+5.545083*m0_sigma**2)'>), ('m0_height', <Parameter 'm0_height', value=0.0011746305724264485 +/- 9.44e-05, bounds=[-inf:inf], expr='(m0_amplitude/(max(1e-15, m0_sigma*sqrt(2*pi))))*wofz((1j*m0_gamma)/(max(1e-15, m0_sigma*sqrt(2)))).real'>), ('m1_amplitude', <Parameter 'm1_amplitude', value=0.09124517107226937 +/- 0.0104, bounds=[1e-15:100]>), ('m1_center', <Parameter 'm1_center', value=509.15732870745853 +/- 1.96, bounds=[400:800]>), ('m1_sigma', <Parameter 'm1_sigma', value=16.69670897840884 +/- 1.17, bounds=[1:300]>), ('m1_gamma', <Parameter 'm1_gamma', value=16.69670897840884 +/- 1.17, bounds=[-inf:inf], expr='m1_sigma'>), ('m1_fwhm', <Parameter 'm1_fwhm', value=60.129701732495548 +/- 2.56, bounds=[-inf:inf], expr='1.0692*m1_gamma+sqrt(0.8664*m1_gamma**2+5.545083*m1_sigma**2)'>), ('m1_height', <Parameter 'm1_height', value=0.0011405669243009131 +/- 9.52e-05, bounds=[-inf:inf], expr='(m1_amplitude/(max(1e-15, m1_sigma*sqrt(2*pi))))*wofz((1j*m1_gamma)/(max(1e-15, m1_sigma*sqrt(2)))).real'>), ('m2_amplitude', <Parameter 'm2_amplitude', value=0.2488224075805966 +/- 0.00204, bounds=[1e-15:100]>), ('m2_center', <Parameter 'm2_center', value=654.8463432983107 +/- 0.178, bounds=[400:800]>), ('m2_sigma', <Parameter 'm2_sigma', value=15.232554272947347 +/- 0.142, bounds=[1:300]>), ('m2_gamma', <Parameter 'm2_gamma', value=15.232554272947347 +/- 0.142, bounds=[-inf:inf], expr='m2_sigma'>), ('m2_fwhm', <Parameter 'm2_fwhm', value=54.856855098857963 +/- 0.31, bounds=[-inf:inf], expr='1.0692*m2_gamma+sqrt(0.8664*m2_gamma**2+5.545083*m2_sigma**2)'>), ('m2_height', <Parameter 'm2_height', value=0.0034092473745996224 +/- 1.87e-05, bounds=[-inf:inf], expr='(m2_amplitude/(max(1e-15, m2_sigma*sqrt(2*pi))))*wofz((1j*m2_gamma)/(max(1e-15, m2_sigma*sqrt(2)))).real'>), ('m3_amplitude', <Parameter 'm3_amplitude', value=0.06230642148279497 +/- 0.0013, bounds=[1e-15:100]>), ('m3_center', <Parameter 'm3_center', value=448.64376573743823 +/- 0.138, bounds=[400:800]>), ('m3_sigma', <Parameter 'm3_sigma', value=5.3642641798787984 +/- 0.116, bounds=[1:300]>), ('m3_gamma', <Parameter 'm3_gamma', value=5.3642641798787984 +/- 0.116, bounds=[-inf:inf], expr='m3_sigma'>), ('m3_fwhm', <Parameter 'm3_fwhm', value=19.318274371765472 +/- 0.254, bounds=[-inf:inf], expr='1.0692*m3_gamma+sqrt(0.8664*m3_gamma**2+5.545083*m3_sigma**2)'>), ('m3_height', <Parameter 'm3_height', value=0.0024241774758689705 +/- 3.5e-05, bounds=[-inf:inf], expr='(m3_amplitude/(max(1e-15, m3_sigma*sqrt(2*pi))))*wofz((1j*m3_gamma)/(max(1e-15, m3_sigma*sqrt(2)))).real'>)])"
